Time,Temperature,PV1 Voltage[V],PV2 Voltage[V],PV1 Current[A],PV2 Current[A],Total energy[KW.Hr],Total operation hours[Hr],Total AC Power[W],Mode,Daily Energy[KW.Hr],PV1 Input Power[W],PV2 Input Power[W],Heatsink Temperature,Current to grid (R Phase)[A],Grid voltage(R Phase)[V],Grid frequency(R Phase)[Hz],Current to grid (S Phase)[A],Grid voltage(S Phase)[V],Grid frequency(S Phase)[Hz],Current to grid (T Phase)[A],Grid voltage(T Phase)[V],Grid frequency(T Phase)[Hz],Reduced amount of CO2[KG],Reduced amount of SO2[KG],Reduced amount of Oil[KG],Reduced amount of Coal[KG]
2020-10-31 4:47:42,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 4:52:42,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 4:57:42,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:2:43,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:7:44,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:12:44,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:17:44,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:22:46,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:27:47,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:32:48,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:37:48,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:42:49,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:47:49,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:52:50,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 5:57:50,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:2:51,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:7:51,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:12:52,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:17:52,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:22:53,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:27:53,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:32:54,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:37:54,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:42:55,0,0,0,0,0,1430.9,2337,0,PV power off,0,0,0,0,0,0,0,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:47:55,25.8,248.6,0.2,0,0,1430.9,2337,0,Normal,0,9,0,0,0.7,235.3,50,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:52:55,26.4,248.5,0.2,0,0,1430.9,2337,0,Normal,0,15,0,0,0.7,237.7,49.99,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 6:57:56,26.6,247.3,0.2,0,0,1430.9,2338,0,Normal,0,23,0,0,0.7,238.9,49.99,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:2:56,26.8,248.2,0.2,0.1,0,1430.9,2338,6,Normal,0,34,0,0,0.7,237.1,49.97,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:7:58,26.9,248.5,0.2,0.1,0,1430.9,2338,18,Normal,0,47,0,0,0.7,235.1,50,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:12:59,27.1,286.7,0.2,0.1,0,1430.9,2338,26,Normal,0,54,0,0,0.7,236.2,50,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:17:59,27.3,285.7,0.2,0.2,0,1430.9,2338,33,Normal,0,63,0,0,0.8,235.7,50,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:23:0,27.4,280.3,0.2,0.2,0,1430.9,2338,40,Normal,0,71,0,0,0.8,236.4,49.98,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:28:0,27.6,281.7,0.1,0.3,0,1430.9,2338,65,Normal,0.01,99,0,0,0.8,235.1,50,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:33:1,27.8,287,0.2,0.5,0,1430.9,2338,109,Normal,0.01,146,0,0,0.9,235.3,49.98,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:38:1,27.9,285.2,0.2,0.5,0,1430.9,2338,118,Normal,0.02,154,0,0,0.9,234.6,49.98,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:43:2,28.1,286.4,0.1,0.5,0,1430.9,2338,111,Normal,0.03,147,0,0,0.9,234.6,49.99,0,0,0,0,0,0,1426.607,42.927,383.481,572.36
2020-10-31 7:48:2,28.2,284.6,0.2,0.4,0,1431,2338,93,Normal,0.04,128,0,0,0.8,234.4,49.99,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 7:53:3,28.3,284.8,0.2,0.5,0,1431,2338,120,Normal,0.05,156,0,0,0.9,234.4,49.97,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 7:58:3,28.5,286.1,0.2,0.7,0,1431,2339,171,Normal,0.06,208,0,0,1.1,234,50.01,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 8:3:3,28.6,284.8,0.2,0.8,0,1431,2339,195,Normal,0.08,230,0,0,1.1,234.9,49.98,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 8:8:3,28.7,288,0.2,0.6,0,1431,2339,147,Normal,0.09,181,0,0,1,234,49.98,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 8:13:4,28.8,282.3,0.2,0.5,0,1431,2339,124,Normal,0.1,158,0,0,0.9,233.7,50.01,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 8:18:4,28.9,285.4,0.2,0.5,0,1431,2339,133,Normal,0.11,169,0,0,1,233.1,49.99,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 8:23:4,29,286.6,0.2,0.6,0,1431,2339,143,Normal,0.13,179,0,0,1,234.9,49.96,0,0,0,0,0,0,1426.707,42.93,383.508,572.4
2020-10-31 8:28:5,29.1,294.7,0.1,0.5,0,1431.1,2339,143,Normal,0.14,176,0,0,1,234,49.98,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 8:33:6,29.2,304.4,0,0.6,0,1431.1,2339,161,Normal,0.15,193,0,0,1.1,236,50,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 8:38:6,29.2,302.8,0.1,0.6,0,1431.1,2339,153,Normal,0.16,183,0,0,1,235.1,50,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 8:43:7,29.3,300.6,0.1,0.9,0,1431.1,2339,243,Normal,0.18,275,0,0,1.3,238.2,50.01,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 8:48:8,29.4,286.4,0.1,0.6,0,1431.1,2339,159,Normal,0.2,194,0,0,1,234.9,49.98,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 8:53:8,29.4,284.8,0.2,0.5,0,1431.1,2339,130,Normal,0.21,167,0,0,1,236,50.01,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 8:58:9,29.4,287.7,0.2,0.6,0,1431.1,2340,145,Normal,0.22,181,0,0,1,234.9,49.97,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 9:3:9,29.5,284.8,0.2,0.6,0,1431.1,2340,160,Normal,0.23,198,0,0,1,234.9,50,0,0,0,0,0,0,1426.807,42.933,383.535,572.44
2020-10-31 9:8:10,29.6,287.3,0.1,0.6,0,1431.2,2340,162,Normal,0.25,198,0,0,1.1,235.1,49.98,0,0,0,0,0,0,1426.906,42.936,383.562,572.48
2020-10-31 9:13:10,29.6,285.8,0.2,0.6,0,1431.2,2340,141,Normal,0.26,178,0,0,1,233.1,49.98,0,0,0,0,0,0,1426.906,42.936,383.562,572.48
2020-10-31 9:18:11,29.7,284.3,0.2,0.6,0,1431.2,2340,135,Normal,0.27,171,0,0,1,235.7,49.98,0,0,0,0,0,0,1426.906,42.936,383.562,572.48
2020-10-31 9:23:11,29.7,286.6,0.2,0.4,0,1431.2,2340,97,Normal,0.28,131,0,0,0.9,234.4,49.97,0,0,0,0,0,0,1426.906,42.936,383.562,572.48
2020-10-31 9:28:12,29.7,284.9,0.2,0.7,0,1431.2,2340,167,Normal,0.29,202,0,0,1.1,234,49.98,0,0,0,0,0,0,1426.906,42.936,383.562,572.48
2020-10-31 9:33:12,29.8,290.8,0.1,1,0,1431.2,2340,284,Normal,0.31,317,0,0,1.4,234.9,50,0,0,0,0,0,0,1426.906,42.936,383.562,572.48
2020-10-31 9:38:13,30,295.4,0.1,1.3,0,1431.3,2340,353,Normal,0.34,386,0,0,1.7,235.1,49.99,0,0,0,0,0,0,1427.006,42.939,383.588,572.52
2020-10-31 9:43:13,30.1,298.7,0.1,1.2,0,1431.3,2340,339,Normal,0.36,371,0,0,1.7,233.5,49.99,0,0,0,0,0,0,1427.006,42.939,383.588,572.52
2020-10-31 9:48:14,30.2,299.5,0.1,1.3,0,1431.3,2340,386,Normal,0.39,419,0,0,1.8,234.9,50,0,0,0,0,0,0,1427.006,42.939,383.588,572.52
2020-10-31 9:53:14,30.4,301.8,0,1.9,0,1431.3,2340,553,Normal,0.43,585,0,0,2.5,235.7,50.02,0,0,0,0,0,0,1427.006,42.939,383.588,572.52
2020-10-31 9:58:15,30.8,304.7,0.1,2.1,0,1431.4,2341,623,Normal,0.49,651,0,0,2.8,234,49.97,0,0,0,0,0,0,1427.106,42.942,383.615,572.56
2020-10-31 10:3:15,30.8,297.6,0.1,1.4,0,1431.4,2341,394,Normal,0.53,426,0,0,1.8,236.9,49.98,0,0,0,0,0,0,1427.106,42.942,383.615,572.56
2020-10-31 10:8:16,31,319.3,0.1,2.8,0,1431.5,2341,880,Normal,0.57,913,0,0,3.8,237.3,49.97,0,0,0,0,0,0,1427.206,42.945,383.642,572.6
2020-10-31 10:13:16,31.4,315.5,0.1,2.3,0,1431.6,2341,730,Normal,0.65,753,0,0,3.2,234,49.97,0,0,0,0,0,0,1427.305,42.948,383.669,572.64
2020-10-31 10:18:17,31.4,299.5,0.1,1.8,0,1431.6,2341,520,Normal,0.69,550,0,0,2.4,235.1,49.99,0,0,0,0,0,0,1427.305,42.948,383.669,572.64
2020-10-31 10:23:17,31.5,297.3,0.1,1.5,0,1431.7,2341,442,Normal,0.74,472,0,0,2,235.3,49.99,0,0,0,0,0,0,1427.405,42.951,383.696,572.68
2020-10-31 10:28:17,31.3,287.3,0.1,0.8,0,1431.7,2341,227,Normal,0.76,258,0,0,1.3,236,50,0,0,0,0,0,0,1427.405,42.951,383.696,572.68
2020-10-31 10:33:17,31.2,287,0.1,0.8,0,1431.7,2341,215,Normal,0.78,248,0,0,1.2,235.5,50,0,0,0,0,0,0,1427.405,42.951,383.696,572.68
2020-10-31 10:38:18,31.1,285.7,0.2,0.8,0,1431.7,2341,201,Normal,0.8,233,0,0,1.2,234.4,50.01,0,0,0,0,0,0,1427.405,42.951,383.696,572.68
2020-10-31 10:43:18,31.1,286.1,0.1,0.8,0,1431.7,2341,208,Normal,0.82,240,0,0,1.2,233.3,49.98,0,0,0,0,0,0,1427.405,42.951,383.696,572.68
2020-10-31 10:48:19,31,285.7,0.2,0.8,0,1431.7,2341,208,Normal,0.83,241,0,0,1.2,236.4,50.02,0,0,0,0,0,0,1427.405,42.951,383.696,572.68
2020-10-31 10:53:19,31,284.3,0.1,0.7,0,1431.8,2341,191,Normal,0.85,223,0,0,1.2,235.5,50.01,0,0,0,0,0,0,1427.505,42.954,383.722,572.72
2020-10-31 10:58:19,31,283.9,0.1,0.8,0,1431.8,2342,218,Normal,0.87,251,0,0,1.2,236.2,49.99,0,0,0,0,0,0,1427.505,42.954,383.722,572.72
2020-10-31 11:3:19,30.9,285.5,0.1,0.8,0,1431.8,2342,225,Normal,0.88,257,0,0,1.2,235.7,49.97,0,0,0,0,0,0,1427.505,42.954,383.722,572.72
2020-10-31 11:8:20,30.9,286.7,0.1,0.9,0,1431.8,2342,240,Normal,0.9,271,0,0,1.3,234.6,50,0,0,0,0,0,0,1427.505,42.954,383.722,572.72
2020-10-31 11:13:20,30.9,285.5,0.1,0.9,0,1431.8,2342,231,Normal,0.92,260,0,0,1.3,234.6,49.99,0,0,0,0,0,0,1427.505,42.954,383.722,572.72
2020-10-31 11:18:20,30.9,285.1,0.2,0.8,0,1431.9,2342,223,Normal,0.94,256,0,0,1.2,236,50,0,0,0,0,0,0,1427.604,42.957,383.749,572.76
2020-10-31 11:23:21,30.9,286.3,0.1,0.7,0,1431.9,2342,178,Normal,0.96,212,0,0,1.1,235.5,50,0,0,0,0,0,0,1427.604,42.957,383.749,572.76
2020-10-31 11:28:21,30.8,283.2,0.1,0.7,0,1431.9,2342,183,Normal,0.97,214,0,0,1.1,235.3,50.01,0,0,0,0,0,0,1427.604,42.957,383.749,572.76
2020-10-31 11:33:21,30.9,287,0.1,0.8,0,1431.9,2342,211,Normal,0.99,245,0,0,1.2,236.9,50.01,0,0,0,0,0,0,1427.604,42.957,383.749,572.76
2020-10-31 11:38:22,30.8,283.6,0.2,0.7,0,1431.9,2342,189,Normal,1.01,221,0,0,1.2,234.6,50.02,0,0,0,0,0,0,1427.604,42.957,383.749,572.76
2020-10-31 11:43:22,30.8,284.2,0.2,0.6,0,1431.9,2342,152,Normal,1.02,186,0,0,1,235.3,49.98,0,0,0,0,0,0,1427.604,42.957,383.749,572.76
2020-10-31 11:48:22,30.8,286.4,0.1,0.7,0,1432,2342,176,Normal,1.04,209,0,0,1.1,235.5,49.98,0,0,0,0,0,0,1427.704,42.96,383.776,572.8
2020-10-31 11:53:24,30.8,285.8,0.2,0.8,0,1432,2342,220,Normal,1.05,252,0,0,1.2,235.1,50.01,0,0,0,0,0,0,1427.704,42.96,383.776,572.8
2020-10-31 11:58:25,30.8,286.4,0.2,0.8,0,1432,2343,205,Normal,1.07,237,0,0,1.2,235.1,50,0,0,0,0,0,0,1427.704,42.96,383.776,572.8
2020-10-31 12:3:25,30.8,286.3,0.1,0.8,0,1432,2343,224,Normal,1.09,256,0,0,1.2,233.3,50.01,0,0,0,0,0,0,1427.704,42.96,383.776,572.8
2020-10-31 12:8:26,30.8,286.3,0.1,0.8,0,1432,2343,223,Normal,1.11,256,0,0,1.2,234.4,49.99,0,0,0,0,0,0,1427.704,42.96,383.776,572.8
2020-10-31 12:13:26,30.8,286,0.2,0.9,0,1432,2343,227,Normal,1.12,259,0,0,1.2,235.7,50,0,0,0,0,0,0,1427.704,42.96,383.776,572.8
2020-10-31 12:18:27,30.8,287.3,0.1,0.9,0,1432.1,2343,229,Normal,1.14,260,0,0,1.3,234.4,49.98,0,0,0,0,0,0,1427.804,42.963,383.803,572.84
2020-10-31 12:23:27,30.9,286.1,0.1,0.9,0,1432.1,2343,243,Normal,1.16,276,0,0,1.3,235.7,49.99,0,0,0,0,0,0,1427.804,42.963,383.803,572.84
2020-10-31 12:28:28,30.9,284.9,0.2,0.8,0,1432.1,2343,215,Normal,1.18,246,0,0,1.2,233.1,50,0,0,0,0,0,0,1427.804,42.963,383.803,572.84
2020-10-31 12:33:28,30.9,287.1,0.2,0.8,0,1432.1,2343,211,Normal,1.2,244,0,0,1.2,234.2,50,0,0,0,0,0,0,1427.804,42.963,383.803,572.84
2020-10-31 12:38:29,30.8,286.6,0.1,0.7,0,1432.1,2343,178,Normal,1.22,210,0,0,1.1,234.9,50,0,0,0,0,0,0,1427.804,42.963,383.803,572.84
2020-10-31 12:43:29,30.8,286.1,0.1,0.6,0,1432.1,2343,165,Normal,1.23,198,0,0,1,234.2,50.01,0,0,0,0,0,0,1427.804,42.963,383.803,572.84
2020-10-31 12:48:29,30.8,285.1,0.1,0.7,0,1432.2,2343,195,Normal,1.25,228,0,0,1.2,232.2,49.99,0,0,0,0,0,0,1427.903,42.966,383.83,572.88
